#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  8.6382  -56.9211  -33.4286  -33.2863  -33.2863   -8.5891   -8.5890   -5.8725   -3.1552   -3.1551    2.4502    3.8416    3.8416    4.7587    4.7587
  8.6895  -56.9217  -33.4209  -33.2876  -33.2876   -8.5774   -8.5774   -5.9568   -3.1157   -3.1157    2.4313    3.6820    3.6820    4.8958    4.8958
  8.7408  -56.9225  -33.4113  -33.2892  -33.2892   -8.5631   -8.5631   -6.0591   -3.0652   -3.0651    2.4061    3.5134    3.5134    5.0368    5.0368
  8.7920  -56.9234  -33.4002  -33.2911  -33.2911   -8.5466   -8.5466   -6.1753   -3.0036   -3.0036    2.3747    3.3365    3.3365    5.1817    5.1817
  8.8433  -56.9244  -33.3878  -33.2932  -33.2932   -8.5284   -8.5284   -6.3014   -2.9314   -2.9313    2.3375    3.1523    3.1523    5.3307    5.3307
  8.8946  -56.9255  -33.3744  -33.2954  -33.2954   -8.5091   -8.5091   -6.4334   -2.8489   -2.8489    2.2957    2.9617    2.9617    5.4839    5.4839
  8.9458  -56.9266  -33.3604  -33.2977  -33.2977   -8.4892   -8.4891   -6.5673   -2.7571   -2.7571    2.2505    2.7664    2.7664    5.6410    5.6410
  8.9971  -56.9278  -33.3462  -33.3001  -33.3001   -8.4693   -8.4692   -6.6994   -2.6570   -2.6570    2.2037    2.5683    2.5683    5.8011    5.8011
  9.0484  -56.9289  -33.3322  -33.3024  -33.3024   -8.4499   -8.4499   -6.8264   -2.5503   -2.5502    2.1568    2.3701    2.3701    5.9629    5.9629
  9.0996  -56.9300  -33.3187  -33.3047  -33.3047   -8.4316   -8.4316   -6.9453   -2.4390   -2.4390    2.1114    2.1749    2.1750    6.1243    6.1243
  9.1509  -56.9310  -33.3068  -33.3068  -33.3061   -8.4148   -8.4148   -7.0536   -2.3263   -2.3263    1.9870    1.9870    2.0690    6.2824    6.2824
  9.2022  -56.9319  -33.3086  -33.3086  -33.2948   -8.4000   -8.4000   -7.1489   -2.2160   -2.2160    1.8109    1.8109    2.0308    6.4331    6.4331
  9.2535  -56.9327  -33.3102  -33.3102  -33.2850   -8.3874   -8.3873   -7.2294   -2.1128   -2.1128    1.6527    1.6527    1.9981    6.5712    6.5712
  9.3047  -56.9333  -33.3115  -33.3115  -33.2772   -8.3773   -8.3772   -7.2936   -2.0225   -2.0225    1.5187    1.5187    1.9718    6.6904    6.6904
  9.3560  -56.9338  -33.3125  -33.3125  -33.2714   -8.3699   -8.3699   -7.3402   -1.9515   -1.9515    1.4160    1.4160    1.9524    6.7833    6.7833
  9.4073  -56.9340  -33.3130  -33.3130  -33.2678   -8.3654   -8.3654   -7.3685   -1.9059   -1.9059    1.3512    1.3512    1.9406    6.8427    6.8427
  9.4585  -56.9341  -33.3132  -33.3132  -33.2666   -8.3639   -8.3639   -7.3780   -1.8901   -1.8901    1.3290    1.3290    1.9367    6.8632    6.8632
